央视频道,#genre#
济宁公共频道,http://lives.jnnews.tv/video/s10001-JTV3/index.m3u8
济宁图文频道,http://lives.jnnews.tv/video/s10001-JTV4/index.m3u8
济宁教育频道,http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel05/720p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
海南公共,http://149.129.100.78/hainan.php?id=6
海南少儿,http://149.129.100.78/hainan.php?id=9
海南文旅,http://149.129.100.78/hainan.php?id=8
海南新闻,http://149.129.100.78/hainan.php?id=5
海南经济,http://149.129.100.78/hainan.php?id=4
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
涡阳新闻综合,http://220.180.110.101:8083/videos/live/36/57/hwEHU4UVQ1Iv5/hwEHU4UVQ1Iv5.M3U8
深圳公共,http://149.129.100.78/sztv.php?id=4
深圳卫视高清,http://117.169.120.140:8080/live/hdshenzhenstv/.m3u8
深圳娱乐,http://149.129.100.78/sztv.php?id=6
深圳少儿,http://149.129.100.78/sztv.php?id=7
深圳电视剧,http://149.129.100.78/sztv.php?id=3
深圳移动电视,http://149.129.100.78/sztv.php?id=8
深圳财经生活,http://149.129.100.78/sztv.php?id=5
深圳都市,http://149.129.100.78/sztv.php?id=2
渌湘综合频道 (540p),http://vod.zzlknews.cn:40731/live/_definst_/lxzh/playlist.m3u8
湖北卫视高清,http://117.169.120.140:8080/live/hdhubeistv/.m3u8
湖南公共,http://149.129.100.78/hunan.php?id=261
湖南卫视 (576p),http://hbpx.chinashadt.com:2036/live/px5.stream/playlist.m3u8
湖南国际,http://149.129.100.78/hunan.php?id=229
湖南娱乐,http://149.129.100.78/hunan.php?id=344
湖南教育,http://pull.hnedutv.com/live/hnedutv.m3u8
湖南电视剧,http://149.129.100.78/hunan.php?id=484
湖南经视,http://149.129.100.78/hunan.php?id=280
湖南都市,http://149.129.100.78/hunan.php?id=346
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
滁州公共频道 (450p),http://183.167.193.45:1935/live/cztvgg/playlist.m3u8
滁州新闻综合 (450p),http://183.167.193.45:1935/live/cztvzh/playlist.m3u8
滁州科教频道 (450p),http://183.167.193.45:1935/live/cztvkj/playlist.m3u8
滦县综合频道 (576p),http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
滦县综艺频道 (576p),http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8
滨城综合频道 (576p),http://sdbz.chinashadt.com:2036/live/1.stream/playlist.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
滨海新闻综合 (576p),http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
澳视澳门 (720p),http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门1 (720p),http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳门2 (720p),http://61.244.22.4/ch2/ch2.live/playelist.m3u8
灵台新闻综合,http://117.156.28.119/270000001111/1110000145/index.m3u8
点掌财经,http://cclive.aniu.tv/live/anzb.m3u8
现代教育,http://149.129.100.78/guangdong.php?id=13
甘肃卫视,http://117.169.120.140:8080/live/gansustv/.m3u8
电白综合 (576p),http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
电白综合 (360p),http://gddb.chinashadt.com:1935/live/video1.stream_360p/playlist.m3u8
电白视窗 (576p),http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8
电白视窗 (360p),http://gddb.chinashadt.com:1935/live/video2.stream_360p/playlist.m3u8
睛彩安徽,http://149.129.100.78/anhui.php?id=85
石景山电视台,http://live.sjsrm.com/bjsjs/sd/live.m3u8
积石山电视台,http://117.156.28.119/270000001111/1110000152/index.m3u8
綦江综合频道 (576p),http://113.207.29.195:1935/app_2/_definst_/ls_25.stream/playlist.m3u8
美国中文电视,https://jpts.sinovision.net/livestream.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
肃州电视台 (1080p),http://117.156.28.119/270000001111/1110000123/index.m3u8
芜湖公共频道,http://live1.wuhubtv.com/channel3/sd/live.m3u8
芜湖新闻综合,http://live1.wuhubtv.com/channel1/sd/live.m3u8
芜湖生活频道,http://live1.wuhubtv.com/channel2/sd/live.m3u8
荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
莲花卫视,http://149.129.100.78/lotus.php?id=1
華視新聞,http://seb.sason.top/sc/hsxw_fhd.m3u8
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
衛視卡式,https://liveanevia.mncnow.id/live/eds/SCMlegend/sa_dash_vmx/SCMlegend.mpd
衛視電影,https://liveanevia.mncnow.id/live/eds/SCM/sa_dash_vmx/SCM.mpd
衡水影视娱乐,http://hls.hsrtv.cn/hls/hstv2.m3u8
衡水新闻综合,http://hls.hsrtv.cn/hls/hstv1.m3u8
西安乐购购物,http://stream2.xiancity.cn/xatv6/playlist.m3u8
西安商务资讯,http://stream2.xiancity.cn/xatv3/playlist.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/playlist.m3u8
西安新闻综合,http://stream2.xiancity.cn/xatv1/playlist.m3u8
西安资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西藏卫视,http://117.169.120.140:8080/live/xizangstv/.m3u8
贵州家有购物,http://149.129.100.78/guizhou.php?id=8
贵州经济,http://149.129.100.78/guizhou.php?id=gzjj
赵县电视一套 (576p),http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream/playlist.m3u8
赵县电视一套 (360p),http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream_360p/playlist.m3u8
赵县电视二套 (576p),http://hbzx.chinashadt.com:2036/zhibo/stream:zx2.stream/playlist.m3u8
赵县电视二套 (360p),http://hbzx.chinashadt.com:2036/zhibo/stream:zx2.stream_360p/playlist.m3u8
辽宁卫视高清,http://183.207.249.71/PLTV/3/224/3221225566/index.m3u8
迪庆综合 (576p),http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8
迪庆藏语 (576p),http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8
通州电视台,http://pull.dayuntongzhou.com/live/tztv.m3u8
邯郸公共,http://live.hd.hdbs.cn/video/s10001-hdggpd/index.m3u8
邯郸新闻综合,http://live.hd.hdbs.cn/video/s10001-hdxwpd/index.m3u8
邯郸科技教育,http://live.hd.hdbs.cn/video/s10001-hdkjpd/index.m3u8
重庆移动公交,http://qxlmlive.cbg.cn:1935/app_2/ls_57.stream/chunklist.m3u8
重庆移动机场,http://qxlmlive.cbg.cn:1935/app_2/ls_56.stream/chunklist.m3u8
银川公共,http://stream.ycgbtv.com.cn/ycgg/sd/live.m3u8
银川生活,http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
长寿文化旅游 (576p),http://qxlmlive.cbg.cn:1935/app_2/ls_75.stream/playlist.m3u8
长寿综合频道 (576p),http://qxlmlive.cbg.cn:1935/app_2/ls_63.stream/playlist.m3u8
阜城综合频道 (576p),http://hbfc.chinashadt.com:2036/live/2.stream/playlist.m3u8
阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
隆化影视频道 (576p),http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
隆化综合频道 (576p),http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8
霍山综合频道 (576p),http://ahhs.chinashadt.com:1936/live/stream:hs1.stream/playlist.m3u8
青州文化旅游 (576p),http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
青州生活频道 (576p),http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
青州综合频道 (576p),http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
静宁综合,http://117.156.28.119/270000001111/1110000147/index.m3u8
高尔夫,http://149.129.100.78/guangdong.php?id=68
鹤壁新闻综合,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8
黄河电视台,http://149.129.100.78/tv.php?id=sxhh
黄骅一套 (576p),http://hbhh.chinashadt.com:2111/live/hhtv.stream/playlist.m3u8
黄骅二套 (576p),http://hbhh.chinashadt.com:2111/live/hhtv2.stream/playlist.m3u8
黑龙江卫视,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/hdheilongjiangstv/1.m3u8
黑龙江卫视HD,http://223.82.250.72/live/hdheilongjiangstv/1.m3u8
黑龙江少儿,http://stream3.hljtv.com/hljse2/sd/live.m3u8
黑龙江影视,http://stream3.hljtv.com/hljys2/sd/live.m3u8
黑龙江文体,http://stream3.hljtv.com/hljwy2/sd/live.m3u8
黑龙江新闻法治,http://stream3.hljtv.com/hljxw2/sd/live.m3u8
黑龙江都市,http://stream3.hljtv.com/hljdd2/sd/live.m3u8
黔西南公共,http://live.qxndt.com/channel3/sd/live.m3u8
CCTV-5 HD,http://223.110.243.172/PLTV/3/224/3221227166/index.m3u8
重庆卫视 HD,http://qxlmlive.cbg.cn:1935/app_2/ls_67.stream/chunklist.m3u8
四川卫视 HD,http://scgctvshow.sctv.com/scgc/sctv1deu5453w/index.m3u8
海南卫视 HD,http://livelyws.chinamcache.com/lyws/zb01.m3u8?auth_key=1593241343-0-0-90b80e74457c94b2015f9428a1cb9b0e
东南卫视 HD,http://39.134.65.162/PLTV/88888888/224/3221225500/index.m3u8
宁夏卫视,http://39.134.65.162/PLTV/88888888/224/3221225579/index.m3u8
新疆卫视,http://223.110.243.136:80/PLTV/3/224/3221225523/index.m3u8
内蒙古卫视,http://39.134.65.162/PLTV/88888888/224/3221225577/index.m3u8
CCTV1综合高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv1hd/2300000/mnf.m3u8
CCTV1综合高清,http://223.110.243.138:80/PLTV/3/224/3221226316/index.m3u8?servicetype=1&amp;icpid=88888888&amp;from=1&amp;hms_devid=3444
CCTV3综艺高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv3hd/2300000/mnf.m3u8
CCTV4中文国际高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv4/1300000/mnf.m3u8
CCTV5体育高清,http://180.153.99.176/keonline.shanghai.liveplay.qq.com/live/program/live/cctv5hd/2300000/mnf.m3u8
CCTV5体育高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv5hd/2300000/mnf.m3u8
CCTV5+体育赛事高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv5phd/2300000/mnf.m3u8
CCTV6电影高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv6hd/2300000/mnf.m3u8
CCTV7国防军事高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv7/1300000/mnf.m3u8
CCTV8电视剧高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv8hd/2300000/mnf.m3u8
CCTV8电视剧高清,http://183.207.248.35:80/PLTV/3/224/3221227205/index.m3u8?servicetype=1&amp;icpid=88888888&amp;from=1&amp;hms_devid=3464
CCTV10科教高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv10hd/2300000/mnf.m3u8
CCTV12社会与法高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctv12/1300000/mnf.m3u8
CCTV13新闻高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctvxw/1300000/mnf.m3u8
CCTV14少儿高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctvsehd/2300000/mnf.m3u8
湖南卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/hnwshd/2300000/mnf.m3u8
江苏卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/jswshd/2300000/mnf.m3u8
浙江卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/zjwshd/2300000/mnf.m3u8
东方卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/hddfws/2300000/mnf.m3u8
北京卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/bjwshd/2300000/mnf.m3u8
深圳卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/szwshd/2300000/mnf.m3u8
广东卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/gdwshd/2300000/mnf.m3u8
安徽卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/ahwshd/2300000/mnf.m3u8
东南卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/dnwshd/2300000/mnf.m3u8
黑龙江卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/hljwshd/2300000/mnf.m3u8
江西卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/jxwshd/2300000/mnf.m3u8
辽宁卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/lnwshd/2300000/mnf.m3u8
山东卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/sdwshd/2300000/mnf.m3u8
天津卫视高清,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/tjwshd/2300000/mnf.m3u8
青海卫视,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/qhws/1300000/mnf.m3u8
云南卫视,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/ynws/1300000/mnf.m3u8
内蒙古卫视,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/nmgws/1300000/mnf.m3u8
山西卫视,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/shanxiws/1300000/mnf.m3u8
兵团卫视,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/btws/1300000/mnf.m3u8
新疆卫视,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/xjws/1300000/mnf.m3u8
宁夏卫视,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/nxws/1300000/mnf.m3u8
康巴卫视,http://scgctvshow.sctv.com/sdlive/kangba/1.m3u8
北京4K影院,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226550/1.m3u8
淘电影,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
CCTV-1高清8M,http://39.135.138.59:18890/PLTV/88888910/224/3221225642/index.m3u8
CCTV-2高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225643/index.m3u8
CCTV3(4M),http://39.135.138.60:18890/PLTV/88888910/224/3221225647/index.m3u8
CCTV3(8M),http://39.135.138.59:18890/PLTV/88888910/224/3221225634/index.m3u8
CCTV5(4M),http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
CCTV5(8M),http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5PLUS高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225706/index.m3u8
CCTV6(4M),http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8
CCTV6(8M),http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8
CCTV-7高清8M,http://39.135.138.59:18890/PLTV/88888910/224/3221225644/index.m3u8
CCTV8(4M),http://39.135.138.60:18890/PLTV/88888910/224/3221225635/index.m3u8
CCTV8(8M),http://39.135.138.59:18890/PLTV/88888910/224/3221225631/index.m3u8
CCTV-9,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV-9高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225646/index.m3u8
CCTV-10,http://39.135.138.59:18890/PLTV/88888910/224/3221225627/index.m3u8
CCTV-10高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225636/index.m3u8
CCTV-11,http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV-12,http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV-12高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225637/index.m3u8
CCTV-14高清8M,http://39.135.138.59:18890/PLTV/88888910/224/3221225640/index.m3u8
CCTV17农业农村高清4M,http://39.135.138.59:18890/PLTV/88888910/224/3221225908/index.m3u8
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
CNC中文,http://39.135.138.59:18890/PLTV/88888910/224/3221225694/index.m3u8
CNC英文,http://39.135.138.59:18890/PLTV/88888910/224/3221225693/index.m3u8
东南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8
东方卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225658/index.m3u8
江苏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225702/index.m3u8
江西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225746/index.m3u8
江西卫视高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225705/index.m3u8
河北卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225732/index.m3u8
浙江卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225703/index.m3u8
深圳卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225700/index.m3u8
湖北卫视高清8M,http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8
湖南卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视高清8M,http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8
北京卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225673/index.m3u8
北京卫视高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225674/index.m3u8
北京纪实HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225675/index.m3u8
北京纪实高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225676/index.m3u8
上海纪实HD,http://39.135.138.60:18890/PLTV/88888910/224/3221225654/index.m3u8
上海纪实高清8M,http://39.135.138.59:18890/PLTV/88888910/224/3221225655/index.m3u8
四川卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225733/index.m3u8
天津卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225739/index.m3u8
天津卫视高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225698/index.m3u8
安徽卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视高清8M,http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8
山东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225738/index.m3u8
山东卫视高清8M,http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8
山西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225730/index.m3u8
广东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225742/index.m3u8
广东卫视高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225701/index.m3u8
广西卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225731/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视高清8M,http://39.135.138.60:18890/PLTV/88888910/224/3221225692/index.m3u8
吉林卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
云南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225664/index.m3u8
内蒙古卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225667/index.m3u8
青海卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225727/index.m3u8
黑龙江卫视高清,http://39.135.138.59:18890/PLTV/88888910/224/3221225736/index.m3u8
黑龙江卫视高清8M,http://39.135.138.59:18890/PLTV/88888910/224/3221225690/index.m3u8
宁夏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225726/index.m3u8
甘肃卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225724/index.m3u8
西藏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225723/index.m3u8
新疆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225725/index.m3u8
旅游卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225722/index.m3u8
贵州卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225728/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视高清8M,http://39.135.138.59:18890/PLTV/88888910/224/3221225696/index.m3u8
欢笑剧场4K超高清,http://183.207.248.71/cntv/live1/HD-15M-2160P-jshuanxiaojc/HD-15M-2160P-jshuanxiaojc
冬奥纪实4K,http://221.179.217.94/PLTV/88888888/224/3221226563/1.m3u8
北京4K超清,http://221.179.217.94/PLTV/88888888/224/3221226550/1.m3u8
CCTV-1综合,http://223.110.243.159/ott.js.chinamobile.com/PLTV/3/224/3221227725/index.m3u8
CCTV-2财经,http://223.110.245.164/ott.js.chinamobile.com/PLTV/3/224/3221227696/index.m3u8
CCTV-3综艺,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227650/index.m3u8
CCTV-4国际,http://223.110.245.142/ott.js.chinamobile.com/PLTV/3/224/3221227658/index.m3u8
CCTV-5体育,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227661/index.m3u8
CCTV-5+体育赛事,http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227631/index.m3u8
CCTV-6电影,http://223.110.246.70/ott.js.chinamobile.com/PLTV/4/224/3221227430/index.m3u8
CCTV-7国防军事,http://223.110.243.147/ott.js.chinamobile.com/PLTV/3/224/3221227690/index.m3u8
CCTV-8电视剧,http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227629/index.m3u8
CCTV-9纪录,http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227614/index.m3u8
CCTV-10科教,http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227620/index.m3u8
CCTV-11戏曲,http://223.110.243.158/ott.js.chinamobile.com/PLTV/3/224/3221227720/index.m3u8
CCTV-12社会与法,http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227637/index.m3u8
CCTV-13新闻,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227601/index.m3u8
CCTV-14少儿,http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227693/index.m3u8
CCTV-15音乐,http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227723/index.m3u8
CCTV-17农业农村,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227726/index.m3u8
东方卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227688/index.m3u8
北京卫视,http://223.110.246.72/ott.js.chinamobile.com/PLTV/4/224/3221227694/index.m3u8
四川卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221225814/index.m3u8
山东卫视,http://223.110.246.73/ott.js.chinamobile.com/PLTV/4/224/3221227697/index.m3u8
江苏卫视,http://223.110.246.82/ott.js.chinamobile.com/PLTV/4/224/3221227689/index.m3u8
江西卫视,http://223.110.245.151/ott.js.chinamobile.com/PLTV/4/224/3221227738/index.m3u8
河北卫视,http://223.110.246.66/ott.js.chinamobile.com/PLTV/4/224/3221225840/index.m3u8
河南卫视,http://223.110.246.68/ott.js.chinamobile.com/PLTV/4/224/3221225815/index.m3u8
浙江卫视,http://223.110.246.73/ott.js.chinamobile.com/PLTV/4/224/3221227692/index.m3u8
海南卫视,http://223.110.246.72/ott.js.chinamobile.com/PLTV/4/224/3221225810/index.m3u8
湖北卫视,http://223.110.246.70/ott.js.chinamobile.com/PLTV/4/224/3221227703/index.m3u8
湖南卫视,http://223.110.246.72/ott.js.chinamobile.com/PLTV/4/224/3221227698/index.m3u8
贵州卫视,http://223.110.246.69/ott.js.chinamobile.com/PLTV/4/224/3221225787/index.m3u8
辽宁卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227700/index.m3u8
重庆卫视,http://223.110.246.78/ott.js.chinamobile.com/PLTV/4/224/3221227632/index.m3u8
黑龙江卫视,http://223.110.248.16/ott.js.chinamobile.com/PLTV/4/224/3221227753/index.m3u8
安徽卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227759/index.m3u8
深圳卫视,http://223.110.246.71/ott.js.chinamobile.com/PLTV/4/224/3221227695/index.m3u8
天津卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227756/index.m3u8
广东卫视,http://223.110.246.73/ott.js.chinamobile.com/PLTV/4/224/3221227691/index.m3u8
东南卫视,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227670/index.m3u8
甘肃卫视,http://223.110.246.66/ott.js.chinamobile.com/PLTV/4/224/3221225846/index.m3u8
广西卫视,http://223.110.246.66/ott.js.chinamobile.com/PLTV/4/224/3221225806/index.m3u8
吉林卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221225883/index.m3u8
内蒙古卫视,http://223.110.246.72/ott.js.chinamobile.com/PLTV/4/224/3221225836/index.m3u8
宁夏卫视,http://223.110.246.72/ott.js.chinamobile.com/PLTV/4/224/3221225842/index.m3u8
山西卫视,http://223.110.246.73/ott.js.chinamobile.com/PLTV/4/224/3221225786/index.m3u8
陕西卫视,http://223.110.246.67/ott.js.chinamobile.com/PLTV/4/224/3221227022/index.m3u8
西藏卫视,http://223.110.246.72/ott.js.chinamobile.com/PLTV/4/224/3221226376/index.m3u8
新疆卫视,http://223.110.246.71/ott.js.chinamobile.com/PLTV/4/224/3221225844/index.m3u8
青海卫视,http://223.110.246.69/ott.js.chinamobile.com/PLTV/4/224/3221225783/index.m3u8
厦门卫视,http://223.110.246.73/ott.js.chinamobile.com/PLTV/4/224/3221226996/index.m3u8
云南卫视,http://223.110.246.66/ott.js.chinamobile.com/PLTV/4/224/3221225838/index.m3u8
兵团卫视,http://223.110.246.66/ott.js.chinamobile.com/PLTV/4/224/3221227025/index.m3u8
南方卫视,http://223.110.246.70/ott.js.chinamobile.com/PLTV/4/224/3221227005/index.m3u8
梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
云浮综合,http://dslive.grtn.cn/yfzh/sd/live.m3u8
珠海综合,http://dslive.grtn.cn/zhzh/sd/live.m3u8
佛山综合频道,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.m3u8
佛山公共频道,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_ggpd.m3u8
佛山影视频道,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_yspd.m3u8
佛山南海频道,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_nhpd.m3u8
佛山顺德频道,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sdpd.m3u8
